Id,SalePrice
1576,217982.60531417583
1577,185127.57247601822
1578,155792.2934774329
1579,139958.07614612137
1580,191984.5289842569
1581,140920.52855230292
1582,119108.1324602667
1583,304355.6218176145
1584,219909.43883020247
1585,143113.25619325144
1586,67996.16568774606
1587,100146.27924445468
1588,141638.1114127932
1589,95361.4070636943
1590,129474.46202219948
1591,93199.12258071778
1592,103994.79504567152
1593,133317.78258262828
1594,129191.96668922181
1595,109639.331033876
1596,224695.1698450211
1597,180582.84884452648
1598,201992.68543058427
1599,175989.62539026164
1600,170391.594078918
1601,66140.71261376304
1602,116866.4992602894
1603,84616.30591029984
1604,257114.26001326376
1605,240772.93461802986
1606,161536.20235310198
1607,169797.1258151264
1608,206383.11281759417
1609,181902.59079904493
1610,147561.93778482842
1611,135070.55852210388
1612,161998.70943838437
1613,155056.79482470723
1614,119518.00631479341
1615,89765.04444528672
1616,81682.29094880476
1617,93255.76769594451
1618,117874.05093520261
1619,133712.4784840479
1620,161395.16214277645
1621,133866.97616303863
1622,140698.74060237396
1623,261827.5594473759
1624,206637.8958542243
1625,123124.8532165044
1626,167985.66022134398
1627,184114.44552981146
1628,270139.26137075044
1629,184175.9837983833
1630,329107.4219273625
1631,221780.0477867569
1632,237697.87903433514
1633,172888.08367471298
1634,183595.32504917157
1635,178624.2367543114
1636,156592.90889056108
1637,187342.47652191273
1638,196984.1909651341
1639,183561.9683838696
1640,246149.77184380204
1641,176570.0525079931
1642,226126.15159919785
1643,220623.49028648518
1644,228690.61826465177
1645,190782.45696298638
1646,156872.6085919968
1647,157897.5002349524
1648,125191.32548751001
1649,135088.40063972987
1650,112073.43655151459
1651,114096.81056489343
1652,102619.91020642112
1653,103518.48182445472
1654,152985.40039227466
1655,150103.7143871267
1656,151065.5798915165
1657,153314.29069783396
1658,153048.6406494165
1659,129502.08851765357
1660,146039.0487177604
1661,437421.7219525477
1662,404878.620217184
1663,373257.97707743547
1664,357723.87793273845
1665,299209.751170449
1666,302087.60543353314
1667,378163.9375581656
1668,320141.121063774
1669,291794.18113167497
1670,342267.0887792935
1671,254774.53883779285
1672,416531.07842732314
1673,287765.2314808523
1674,247609.1464023875
1675,181732.52120584532
1676,182030.99352204148
1677,210674.63417146125
1678,439039.90528682177
1679,370980.2260451236
1680,320350.7600048085
1681,256674.5357126793
1682,304951.375462957
1683,178846.3749944539
1684,181814.12788147046
1685,172837.27044280677
1686,170767.76496843118
1687,168485.0399764597
1688,189875.19762153734
1689,194494.22987188937
1690,197585.88120718126
1691,184600.32057787516
1692,268262.9908181801
1693,163817.74281226678
1694,179501.8768233401
1695,176034.34072125773
1696,275758.79888167174
1697,177272.5608164447
1698,336532.51972205704
1699,308569.87805875135
1700,238938.12924818866
1701,262420.6266247609
1702,240531.37822479694
1703,246757.93418154807
1704,274062.258322518
1705,236231.44355433199
1706,402605.25280367286
1707,218751.2601645443
1708,195860.29394118665
1709,265377.49074292666
1710,220992.1360664831
1711,252997.52789993372
1712,254617.09108086475
1713,266146.16853640927
1714,218457.94206948616
1715,205046.92602045494
1716,182551.6780329252
1717,178498.62637315548
1718,132161.732635082
1719,199641.09986468204
1720,237573.85412918194
1721,166281.98057928807
1722,118975.53531565932
1723,148931.93049286594
1724,213493.04939655648
1725,232772.8639903384
1726,180066.45873739163
1727,157909.59878338967
1728,184704.198778342
1729,159132.9383319929
1730,157608.80099088707
1731,118751.6344120903
1732,128269.62694604101
1733,112362.80323865905
1734,115488.44286605966
1735,126317.66014517087
1736,108752.26073726245
1737,312717.28555090417
1738,219321.91649994787
1739,247610.14640151992
1740,204122.24598652395
1741,183172.29072993065
1742,171982.2353796165
1743,183472.66192975128
1744,291964.5277781855
1745,213555.5451096888
1746,201645.35192962678
1747,215392.08591473757
1748,209191.11989771455
1749,142884.86965817565
1750,122678.25597588807
1751,236560.42340726746
1752,113862.49841950262
1753,146188.6731263058
1754,197687.79858350023
1755,158736.4698456244
1756,121749.88661680564
1757,113885.31080865127
1758,140894.08059686449
1759,158974.10002852182
1760,152352.9748188719
1761,136602.57518830107
1762,170305.629536001
1763,179756.0547791672
1764,110046.31516502665
1765,156091.18038082088
1766,184777.84212494513
1767,211816.7551162526
1768,136166.19413863495
1769,167897.42980272888
1770,146038.9304744102
1771,118049.03514367768
1772,124210.82653837306
1773,125918.05727760773
1774,145131.2498634715
1775,133232.23787150628
1776,119411.47084121138
1777,107846.05253830175
1778,129298.24661605612
1779,117600.91797800238
1780,175978.67210241585
1781,118045.71819956269
1782,90686.89801030273
1783,131774.95704842746
1784,102716.10816653616
1785,112182.74348716803
1786,145417.4633863703
1787,169494.8607261077
1788,57824.21078151385
1789,95374.73265569795
1790,87533.81797409122
1791,179685.75188671192
1792,144206.14009075958
1793,125635.46588398388
1794,149920.41541025494
1795,127536.20166718091
1796,128589.97980739671
1797,113978.52985856535
1798,115328.90413909098
1799,104562.47178798629
1800,122484.87446544312
1801,127066.48970951262
1802,140779.61235439507
1803,146542.12872104984
1804,137526.78419657212
1805,133579.67276506135
1806,124452.92972703716
1807,138009.22300549567
1808,118752.06586539192
1809,123929.44010933513
1810,150161.03202342984
1811,100668.4987473297
1812,103521.01620070873
1813,116952.88867184077
1814,96077.4691831782
1815,57724.913915626916
1816,94357.20017865919
1817,111064.47893686173
1818,143391.6664940441
1819,126607.70861906408
1820,72356.44318657486
1821,119543.95003434886
1822,154567.3213233958
1823,58066.35755136024
1824,136432.96332611292
1825,136799.02653309304
1826,101892.4743502135
1827,99291.92752782496
1828,139470.51658071077
1829,114020.23237679746
1830,140877.77633623767
1831,156488.447062624
1832,93427.21891699084
1833,141421.90949981142
1834,130305.36365243075
1835,133833.47310278195
1836,128814.11905255534
1837,90307.66171035603
1838,123281.44405190693
1839,96965.26191171473
1840,143133.89696725513
1841,131678.78967486764
1842,89203.19173150351
1843,127516.9266317083
1844,135023.8496793124
1845,139828.2772034353
1846,148873.2428282704
1847,154966.5370692609
1848,59120.79766418521
1849,113753.41260281503
1850,113321.75174222073
1851,152604.25005603096
1852,122092.98215008527
1853,122171.72326431451
1854,167017.222804537
1855,147937.11687254263
1856,223400.12574143763
1857,153448.9998736607
1858,139746.8507696965
1859,127657.96962382611
1860,143321.28053598592
1861,124352.9268812335
1862,310589.10294804245
1863,296916.6918974078
1864,297148.6962389757
1865,317829.91619838635
1866,317006.99886354874
1867,236288.3119200455
1868,286231.1794985957
1869,198951.71973792475
1870,217987.92079809876
1871,247934.53910845376
1872,173869.49784284655
1873,236760.13861736155
1874,139203.9067946532
1875,211848.11821269672
1876,190016.10140916402
1877,223984.79182041934
1878,199634.36627466933
1879,125685.13507791598
1880,130908.76881859201
1881,240259.06066332213
1882,248751.37713502636
1883,189215.41969527688
1884,204422.5854418563
1885,240493.4721142512
1886,283543.88252133253
1887,210754.47941779523
1888,269587.7321888905
1889,164994.43942093282
1890,116944.75576203612
1891,137687.52954400508
1892,97648.25801956246
1893,124936.07791247214
1894,126029.09055375347
1895,138679.48553710844
1896,119837.9121971411
1897,115043.53921659337
1898,114100.11618144622
1899,148537.57944716958
1900,147437.55896618625
1901,159698.15398918383
1902,133582.84939119688
1903,217914.90683912334
1904,138032.87789837376
1905,191713.46310885064
1906,154413.0820141005
1907,185798.44019835858
1908,115941.34013880514
1909,139730.9116583756
1910,125082.33307042393
1911,208917.79440604904
1912,291384.4269677905
1913,142354.48670215663
1914,58962.66987177943
1915,288848.6277017572
1916,68934.65914097334
1917,257145.19540932568
1918,135887.89367927864
1919,157874.80323198426
1920,147474.19014536001
1921,392578.11202201183
1922,305183.09947441827
1923,214725.33978758226
1924,238319.09327779943
1925,203369.13292481253
1926,381379.21252393903
1927,129240.3097017189
1928,150279.04496495493
1929,112518.88565085379
1930,133805.61831447264
1931,141333.57816084183
1932,134855.83791941754
1933,170135.38558646958
1934,178375.86411222056
1935,176363.85000351336
1936,180688.61884020452
1937,179823.5850186475
1938,160495.98113110824
1939,243932.99789182827
1940,184855.25029798422
1941,162750.76050563718
1942,180298.02160520494
1943,202507.81720463707
1944,346638.1551151233
1945,375961.6683770162
1946,142428.24225880118
1947,288209.7228295906
1948,158607.94123976622
1949,243467.83445559806
1950,178618.64366398778
1951,250809.23295260244
1952,217377.73768388294
1953,166290.8118107126
1954,190822.754647502
1955,127713.64898253167
1956,291108.9430835798
1957,152900.29108307976
1958,300973.7490734846
1959,139466.25773333848
1960,108036.40079731359
1961,121489.21336940926
1962,101089.79061203479
1963,104905.94614213465
1964,105881.50893673731
1965,153087.26891292518
1966,149500.58061175043
1967,284089.5739106065
1968,416869.1819118403
1969,386603.3786506071
1970,424413.33933281497
1971,461837.55281949166
1972,365722.8561422238
1973,262677.24876210064
1974,319065.6042846799
1975,376752.61250378675
1976,271603.0962368118
1977,357472.9963020222
1978,337508.108043028
1979,307306.56167659984
1980,188474.7241818433
1981,324042.23349886265
1982,209270.88658251637
1983,198196.28052943674
1984,174589.98348148298
1985,238390.32867078832
1986,227835.50345058495
1987,180356.70556184978
1988,174910.4789875288
1989,191946.0349798739
1990,214206.63841882674
1991,223650.283095496
1992,206979.98610647826
1993,173257.82638822743
1994,226704.76083298717
1995,183259.2719809847
1996,249561.9559710787
1997,322943.027704068
1998,304807.92505705595
1999,259396.41036639575
2000,303176.15349380596
2001,256974.25052217217
2002,246180.07275913353
2003,257647.77891228464
2004,266001.97388151597
2005,225360.97183455856
2006,213448.55266830293
2007,248023.5657696384
2008,208086.54277755597
2009,189899.2253761439
2010,191949.80278909556
2011,140002.47216438962
2012,178065.61118143637
2013,179996.35636063243
2014,181191.90583107332
2015,201016.10672596938
2016,187288.56864062228
2017,195252.0514495736
2018,120868.30298093037
2019,131047.22273991047
2020,96805.85792045039
2021,102674.92718850709
2022,178246.46166197502
2023,145422.57355017134
2024,239153.66592916122
2025,340227.93099364213
2026,176750.3020975392
2027,160861.21897050572
2028,161493.46937814695
2029,167133.9401388476
2030,265907.80895521474
2031,220812.93579503047
2032,262223.27411951637
2033,264722.5105042513
2034,172589.39446953087
2035,211732.08675616808
2036,204926.04671963034
2037,209795.92987283898
2038,307619.33819984755
2039,213896.55128221554
2040,295435.3569807645
2041,279353.19336380163
2042,198920.6528618933
2043,173213.542267989
2044,161601.60743549658
2045,215069.07049582
2046,145713.8269207841
2047,145281.54117108896
2048,134946.18806818154
2049,140765.92262646646
2050,177836.32128329723
2051,101735.9031436798
2052,119740.98873481674
2053,137741.64633772243
2054,86339.19710080976
2055,155903.89648046813
2056,139179.45066129565
2057,107148.4290015038
2058,211217.26772537598
2059,125705.72132403456
2060,169452.41799084292
2061,180185.78037804677
2062,127968.38350168381
2063,109200.80969966685
2064,129188.8645905374
2065,111413.69184657815
2066,162421.4979210559
2067,129351.56762142188
2068,144859.18443463798
2069,85729.65458766546
2070,110436.9173450856
2071,91955.9167327528
2072,133350.843737043
2073,130587.46075941839
2074,175925.09434780455
2075,145970.14544816603
2076,114815.40930075047
2077,140237.87945407
2078,119605.70204192247
2079,127220.48876291308
2080,115502.71428103326
2081,121376.2867911684
2082,123529.11688131436
2083,146749.0829987766
2084,105847.19278396397
2085,115311.09348841153
2086,111965.1628493024
2087,115941.55029391451
2088,97640.0090031117
2089,83522.58290521048
2090,139409.61072812133
2091,113790.62861632345
2092,127583.09653453216
2093,118029.46554986174
2094,116340.28050244367
2095,149873.2815726843
2096,83512.32725997207
2097,99473.42406452897
2098,145897.93008235117
2099,55094.26817248243
2100,92895.99206018004
2101,123528.72861038822
2102,132381.37135943174
2103,100839.54597099159
2104,138660.65880304042
2105,129587.19248325158
2106,68945.66251389823
2107,203928.57741865888
2108,110674.59692120798
2109,102493.67105663294
2110,118281.1538882109
2111,147299.2034248091
2112,137040.62060697062
2113,114418.63113248472
2114,118116.1558663406
2115,165667.5526650911
2116,111540.07754302729
2117,147453.051662842
2118,122496.05298232555
2119,112123.45384929464
2120,113159.50559802221
2121,99586.2171125854
2122,107656.12849351847
2123,86977.79226637579
2124,173002.9932180914
2125,131542.01153717007
2126,155405.07021162144
2127,158331.64261751765
2128,125761.94119308078
2129,103973.3023245972
2130,132631.21990710884
2131,153426.4449583271
2132,110364.74725686532
2133,117877.05420401979
2134,121987.50663135095
2135,95447.87691262607
2136,77362.831025601
2137,102373.52774890163
2138,132423.8577842612
2139,147934.35437937235
2140,131866.6621030513
2141,145220.78098996333
2142,120636.40970263143
2143,144898.44396683885
2144,117571.97631589203
2145,131760.84267627378
2146,155184.9996776615
2147,141008.43365658354
2148,133179.4334730783
2149,139295.03728449755
2150,228002.06906571274
2151,117076.30470065727
2152,152986.2390188268
2153,161791.94113980947
2154,97885.44323622332
2155,131945.02598082522
2156,236678.89478729214
2157,236611.12559717768
2158,233966.0044470669
2159,212606.33866777716
2160,177631.6933233194
2161,244555.048997206
2162,370513.9807593827
2163,317976.24824303197
2164,250503.40253790314
2165,198012.87389070893
2166,148507.18759547718
2167,230719.3769796691
2168,186575.80520958427
2169,192426.73046765817
2170,215437.24643465973
2171,148562.53219555525
2172,126037.50142107018
2173,168977.55743033809
2174,224320.65726800016
2175,303560.06560065347
2176,301552.91020397254
2177,236519.06929473756
2178,211048.3775600205
2179,143410.63073234595
2180,202427.1343889241
2181,195760.61538481576
2182,224058.4248747716
2183,186474.23644809218
2184,120030.57837005676
2185,109805.37887328524
2186,140123.17073805205
2187,146151.28582249014
2188,153258.14831034644
2189,242538.59602253663
2190,81575.56230353506
2191,83012.62459199344
2192,88858.96409844117
2193,106720.00034938082
2194,105058.28197625582
2195,103939.76192365853
2196,97172.5128212967
2197,110982.10862199547
2198,165858.2487246243
2199,181184.11530640398
2200,140873.27938513504
2201,141516.44519291678
2202,214652.6708960232
2203,141508.71226626405
2204,177436.14910167284
2205,111974.730129141
2206,127919.08533589121
2207,205022.47210948018
2208,250394.1286540999
2209,208732.85579389078
2210,124088.86194530483
2211,116903.54209986875
2212,119718.6077832908
2213,99733.8011795703
2214,137411.009692958
2215,96560.06385484322
2216,149406.04654194662
2217,69786.43190361914
2218,77650.75119193223
2219,66683.09989268491
2220,66108.46483685922
2221,288551.52490018617
2222,263111.53505863884
2223,277920.3697859379
2224,212209.96561492488
2225,131617.40783820624
2226,176723.26332686903
2227,209050.70415918226
2228,260989.20628428695
2229,244132.14125347123
2230,150639.73693010493
2231,206269.91005434035
2232,178194.82040421618
2233,170762.61208323718
2234,249223.92679151447
2235,217835.65545742368
2236,258161.652345665
2237,312662.10742042423
2238,194185.11935850268
2239,107288.08396819937
2240,160012.66064665417
2241,148696.72735384724
2242,126903.91023629066
2243,135238.28929410872
2244,97420.07193733344
2245,97727.41358698247
2246,138777.35241100172
2247,115656.7103803075
2248,115144.74234333627
2249,116152.83225746662
2250,128956.39621148822
2251,117186.43024240185
2252,176841.0492907033
2253,160135.4112440174
2254,175422.3116924751
2255,185787.84752257858
2256,181991.28595153903
2257,197912.1276727292
2258,163852.71796350862
2259,174199.09529401528
2260,147725.84825803415
2261,185570.51958027374
2262,202297.51264449974
2263,358910.08218672016
2264,437296.08266474144
2265,165947.5796767221
2266,291049.2748245148
2267,334477.27690072753
2268,391406.72873102006
2269,147477.17220798376
2270,195811.09627711275
2271,227863.35900035128
2272,203845.17897626574
2273,157578.65489806063
2274,172566.995393833
2275,151113.83400782626
2276,180669.95639287215
2277,181060.4290219814
2278,150267.81899935773
2279,123945.69350871856
2280,111299.91514898068
2281,164710.97764363655
2282,179078.1342068353
2283,107623.77904540948
2284,112365.75034017417
2285,149435.2954002172
2286,119134.94881650298
2287,342567.1738046336
2288,262947.42116805696
2289,339751.432034115
2290,427433.3102651585
2291,316845.85853638436
2292,416743.52128398855
2293,438423.9821164347
2294,424096.8118852537
2295,424768.94747295947
2296,268985.0717842931
2297,302977.8056749196
2298,325351.92485000845
2299,352419.8256944393
2300,321051.5087332849
2301,290125.5039762143
2302,245400.1841041165
2303,244881.2112078557
2304,236275.485327595
2305,183460.13276622517
2306,180788.76029203902
2307,184921.21447196126
2308,229227.75741747566
2309,281573.7931069329
2310,201112.86788953064
2311,194386.92354328986
2312,170114.29617185082
2313,172488.2356011174
2314,177983.89454262573
2315,177387.7364280792
2316,190011.98685095727
2317,177927.88339064844
2318,173149.18361315277
2319,186587.8722548875
2320,188143.6376111208
2321,252286.6704781775
2322,179573.845925236
2323,185229.95474735566
2324,170649.6901747835
2325,209383.73962726156
2326,170431.65962884817
2327,208193.00812497063
2328,222545.01949434503
2329,183806.77767892182
2330,175972.92996215043
2331,324639.5376045269
2332,387964.1273130882
2333,309973.97475894523
2334,247183.7167851219
2335,266268.68677989853
2336,299937.64320475556
2337,192120.0561773441
2338,262327.7104778501
2339,212270.05804970153
2340,369890.3246386713
2341,213394.75553877992
2342,231181.478428499
2343,224168.30879950195
2344,210679.95598817943
2345,233609.18017112615
2346,203686.65065002884
2347,188324.44584387972
2348,230255.44676389705
2349,167549.89119136648
2350,282376.9948072622
2351,248321.36206407193
2352,245795.94479754826
2353,231739.48240687294
2354,133231.15444186935
2355,148654.67101846193
2356,146053.93008201438
2357,196459.55789866272
2358,188389.16011179684
2359,126361.62059059979
2360,115305.91813431901
2361,139020.85303186244
2362,255212.40139389227
2363,131954.66753149728
2364,150348.02714686436
2365,207505.71333598066
2366,195314.26457499713
2367,232533.78496663668
2368,210082.99715589287
2369,217451.60921964244
2370,170951.4913681078
2371,169695.16208803453
2372,178175.6096137498
2373,275213.72893999034
2374,298217.86152062955
2375,242446.20788439177
2376,271873.9323691082
2377,312823.4106942185
2378,142270.38134554884
2379,191641.09646630648
2380,144997.03920830842
2381,160242.7476309917
2382,208743.67891899144
2383,205252.89410286106
2384,240846.39882136788
2385,158255.83193207986
2386,131547.19535734344
2387,127819.53683881927
2388,100665.09469434265
2389,119680.1946256417
2390,142387.03698727817
2391,136912.82404927642
2392,109415.95945868234
2393,165270.57576624327
2394,136496.6223969941
2395,194725.689854257
2396,136398.62747006337
2397,210736.95038426007
2398,128001.67817174034
2399,61689.47824230371
2400,62311.94252121416
2401,112017.87523859057
2402,129753.90380218632
2403,143401.90220019544
2404,144211.28043476117
2405,147644.1552040301
2406,140798.37940191256
2407,119774.38600938505
2408,136765.61792574232
2409,117976.88804083328
2410,165230.760242664
2411,110437.19705673475
2412,141886.62829471668
2413,124227.46502381358
2414,134424.40451742127
2415,137135.38505380097
2416,125497.94861414073
2417,127834.8172395564
2418,128569.72857536848
2419,129015.17324248527
2420,122943.21277453196
2421,145171.53777577207
2422,109422.48675895667
2423,122714.7670920538
2424,152559.45774638743
2425,171120.77438241141
2426,130602.04595986304
2427,130211.17928874
2428,181709.74468469052
2429,110371.39346237706
2430,129096.17401758255
2431,105406.43637276143
2432,137514.33107978984
2433,135541.4014134011
2434,127214.50842115209
2435,138090.59300838108
2436,107421.08947033233
2437,105029.7166017052
2438,119563.3956184945
2439,101681.25129994149
2440,122608.91950483316
2441,88310.01548364847
2442,97979.28950204265
2443,117432.46493356321
2444,122826.31064917306
2445,86435.19201924479
2446,133466.22629832636
2447,183438.3740679555
2448,139443.1625102857
2449,112743.59485716805
2450,151960.72326498083
2451,118098.71089562048
2452,198940.2966224037
2453,92051.98482857908
2454,120579.78186252502
2455,108933.67934030476
2456,128984.35537635704
2457,124984.72485107457
2458,128436.36695352154
2459,103823.04270710936
2460,135594.07295394677
2461,118247.41416181515
2462,133987.52929666472
2463,121445.87972364482
2464,163605.69672581975
2465,133125.40480808355
2466,113588.7827762037
2467,138163.53757520765
2468,84161.16084857564
2469,82978.14065293875
2470,184148.09634725645
2471,205802.96010500146
2472,161257.85030844624
2473,112778.19212672942
2474,86698.67124910008
2475,212763.3457077023
2476,108810.28788435312
2477,125097.44924545492
2478,150020.83955876657
2479,103529.89537432138
2480,138692.4856241848
2481,118250.20571372412
2482,129009.9004459248
2483,109011.7390809011
2484,121523.04804654286
2485,123118.52916875127
2486,141470.20878920224
2487,172713.41262256974
2488,154966.10309395613
2489,151256.92856653593
2490,138496.4702273553
2491,92321.9667996408
2492,186656.82139319813
2493,145125.44410189774
2494,151696.15593281772
2495,92481.46363973431
2496,235680.20413085227
2497,151547.285551077
2498,107439.53619030799
2499,85088.18652076334
2500,117814.36687746695
2501,127107.56342079928
2502,140370.66398269098
2503,91793.49629485655
2504,171614.01665828354
2505,220746.32639673806
2506,252264.3504852119
2507,273857.6900945798
2508,252244.5814027793
2509,212327.23788634955
2510,220243.90585843893
2511,177113.30580455103
2512,201904.00853089817
2513,217267.29767643168
2514,234311.3391754692
2515,145203.9764064227
2516,169155.4348549173
2517,136252.44500521114
2518,146287.2915844963
2519,223274.502187031
2520,212231.1596336556
2521,188354.10301096842
2522,219956.37646874608
2523,112300.40932552474
2524,129309.03569572553
2525,140162.06308424167
2526,130093.55868162015
2527,109315.83928205841
2528,124198.32071700778
2529,133004.92524624526
2530,115794.18447501003
2531,253051.2368720763
2532,222578.13249871577
2533,195392.31775982652
2534,238039.05035755402
2535,290440.10230161954
2536,231824.8068483863
2537,224008.61621173142
2538,188290.02834388547
2539,183910.20370161868
2540,173154.74592371294
2541,184894.745830784
2542,157528.02976484227
2543,124341.98281236668
2544,116439.70209742572
2545,129089.8373906343
2546,127327.9227422496
2547,136167.52834908475
2548,153021.26737210725
2549,150788.63026120374
2550,473990.469067926
2551,145455.30399459033
2552,124530.30524860001
2553,80447.69246492756
2554,93607.82480417052
2555,117711.27889226512
2556,95192.55979492642
2557,103060.68546088117
2558,152180.17593143645
2559,132362.91205785098
2560,143365.93730160178
2561,151710.99140412264
2562,134651.84188096013
2563,153975.36635837823
2564,208668.1654982957
2565,136464.24069937083
2566,150336.91758905712
2567,130880.05619340779
2568,184240.8264724773
2569,205809.9547590116
2570,122555.13985855096
2571,172613.76504043557
2572,159402.69669711636
2573,202619.6088376666
2574,266793.78646150744
2575,128745.6345299495
2576,123221.00158649945
2577,157257.4701786258
2578,86169.23447905073
2579,73905.11488699914
2580,110145.2423275544
2581,106094.39180465772
2582,110551.41333262662
2583,266838.1423271157
2584,156914.55812589315
2585,171512.47422711333
2586,202233.63460112884
2587,213408.60433457603
2588,144067.59608722804
2589,149326.66190633236
2590,219709.84310458682
2591,214984.5143558456
2592,205085.59516735096
2593,243309.40495023443
2594,176262.5251618667
2595,191166.82736792197
2596,291392.1421956999
2597,179994.05895800193
2598,270494.4983522941
2599,304918.86051941867
2600,142720.59477554195
2601,142716.75441566503
2602,87236.11787515857
2603,93063.97352884333
2604,90098.63108311706
2605,84569.84513810788
2606,142847.4400313622
2607,192366.71908661057
2608,192715.13608436732
2609,167081.5602866521
2610,105204.95112153068
2611,134323.04472052184
2612,154151.04704364997
2613,126884.93205914901
2614,117445.16066009754
2615,151873.78395213254
2616,139581.0046140914
2617,171251.7287946868
2618,179706.74538758292
2619,201331.3705225278
2620,181000.22216416904
2621,173586.45766340962
2622,172900.63294952433
2623,248004.74761594887
2624,286026.1123751083
2625,286438.9888634845
2626,169456.58468572193
2627,165014.51987835593
2628,468762.3301412526
2629,521082.45034116163
2630,380492.52446594386
2631,449080.5929554839
2632,428714.8077755291
2633,295688.4379584139
2634,404640.02185423253
2635,150752.95446457792
2636,180898.1769425089
2637,170464.16127544318
2638,241707.28624101623
2639,187047.79203652721
2640,144814.54769012044
2641,105187.89966921532
2642,193677.7689175961
2643,109255.07272863529
2644,119002.72267953819
2645,109497.2509472255
2646,99895.1323819086
2647,105687.1658585405
2648,145008.86807149253
2649,138278.25086698434
2650,140863.53296385086
2651,147438.42170688903
2652,420289.3739619455
2653,246724.3837873127
2654,235801.62991356695
2655,390194.47242149635
2656,338943.81515357207
2657,348627.68643269734
2658,286136.56413616805
2659,287657.33837641333
2660,337249.19375587715
2661,321996.97667165665
2662,343090.48411108134
2663,288505.0084927796
2664,275630.5089198507
2665,312439.98311307066
2666,275412.219210237
2667,171537.38927520934
2668,182388.12280309616
2669,169652.26410836878
2670,265581.26381391345
2671,185761.1985787662
2672,189324.74099634928
2673,212633.47301881303
2674,213823.4185199839
2675,172749.5455799642
2676,191005.47247016543
2677,191610.28530366448
2678,242486.22914590372
2679,263197.782362565
2680,273908.89254898886
2681,411966.0073975926
2682,302761.9889351845
2683,545640.5589312586
2684,301699.6273218369
2685,315514.9031967152
2686,246386.30574999182
2687,303844.08695989853
2688,214891.78907792934
2689,199085.65488131178
2690,414245.90835064853
2691,178462.0053950569
2692,134143.94894901835
2693,186257.64610468326
2694,132542.03001067936
2695,191430.22499708217
2696,186215.8167385942
2697,177211.27339453273
2698,180563.6496850592
2699,167370.6457566587
2700,157754.4273581458
2701,158837.94382655705
2702,114954.13649435232
2703,136605.12256189447
2704,138726.0334551287
2705,115618.433549389
2706,110533.53449070865
2707,124619.38080909483
2708,126167.43248478214
2709,99889.76732821559
2710,124185.82429880445
2711,253872.2501729351
2712,360284.4891475734
2713,171134.94340696782
2714,158798.63934284952
2715,170598.7482581754
2716,150589.59988459412
2717,186371.14738834705
2718,227958.68081142547
2719,152184.4537873626
2720,167830.97288856088
2721,134614.66317954578
2722,153382.29953176834
2723,144008.24156986494
2724,125295.39416953862
2725,129137.22447332424
2726,140599.63804527096
2727,187349.32728134355
2728,175942.38694099942
2729,151576.83835594277
2730,137404.30311116486
2731,129331.81813264452
2732,119311.41159082226
2733,160090.46611568375
2734,143601.51597768135
2735,128166.72584396867
